current,speed,temperature,vibration,system_condition,current_result,speed_result,temperature_result,vibration_result
6.129423813885882,2249.491811915035,74.65030110769247,1.5550594245289768,Pre-Failure,Normal,Pre-Failure,Normal,Normal
13.68499386814312,1916.234496416488,40.308244302289324,1.5879474030072231,Pre-Failure,Normal,Pre-Failure,Normal,Normal
18.037353184106067,1528.743809050988,77.12714446404351,1.48938705135795,Normal,Normal,Normal,Normal,Normal
22.734510800465767,1363.698681632019,51.17653658933969,1.0417578423478593,Pre-Failure,Pre-Failure,Normal,Normal,Normal
4.890652571532344,767.496575711202,112.15630463031955,1.8890774601166151,Pre-Failure,Normal,Normal,Pre-Failure,Normal
15.869480515482582,1914.8310354725077,87.39608310089636,0.902525981993429,Pre-Failure,Normal,Pre-Failure,Normal,Normal
16.04626110725567,564.074946850982,64.56029910043742,1.140815844934807,Failure,Normal,Failure,Normal,Normal
14.362570521761189,1542.7612416937573,77.49304791498847,0.40061651343801813,Normal,Normal,Normal,Normal,Normal
8.262284986859044,1896.8661813482042,71.56953417036132,1.452337670991495,Pre-Failure,Normal,Pre-Failure,Normal,Normal
13.995832923852193,2131.860626584227,85.6956498874151,1.6788237318457548,Pre-Failure,Normal,Pre-Failure,Normal,Normal
4.001292948605041,1692.7106915328575,33.17774121936141,1.384528892915938,Normal,Normal,Normal,Normal,Normal
5.503060766702015,700.8409333310834,61.38186146567429,1.481460684513218,Normal,Normal,Normal,Normal,Normal
3.934515826950556,2117.85772529069,82.46693275247529,1.6317808885749199,Pre-Failure,Normal,Pre-Failure,Normal,Normal
9.324847819031316,1590.1215377701064,107.31862708981971,2.4703798865211017,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
12.842354912513468,1500.1052305790167,26.98748429482813,1.6189239792554775,Normal,Normal,Normal,Normal,Normal
9.777930065397769,1336.7125691871652,57.89819772983704,1.5166051128264695,Normal,Normal,Normal,Normal,Normal
12.008483585535782,1542.3245199722505,95.38198568494775,0.5869804107032406,Pre-Failure,Normal,Normal,Pre-Failure,Normal
14.050447622158536,816.2509364956725,24.615453958073587,2.4528779506222547,Failure,Normal,Normal,Failure,Pre-Failure
8.366417452194902,2071.7296122428424,90.05396648018272,1.848878925304612,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
19.332316792256567,473.4034623193249,76.60734249412782,0.936807579062918,Failure,Normal,Failure,Normal,Normal
8.6184961555202,1166.7036484636978,39.30131131481666,1.9534869180466357,Normal,Normal,Normal,Normal,Normal
17.351215360494653,1372.2547995824232,86.50377728420892,1.7230793068826362,Normal,Normal,Normal,Normal,Normal
23.341766806529222,1013.0003805786373,97.423162029403,1.8412993217736413,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Normal
5.878448972815901,1822.144724101728,86.68108939196522,1.9744976086684154,Pre-Failure,Normal,Pre-Failure,Normal,Normal
5.79887533764861,742.7104908208044,80.51094062912975,1.0421452436749836,Normal,Normal,Normal,Normal,Normal
3.345249518507541,2028.76304583274,63.169671412307494,0.6448105071151855,Pre-Failure,Normal,Pre-Failure,Normal,Normal
10.778305684164268,1090.2108896369084,23.26987864317713,1.5003407000908304,Failure,Normal,Normal,Failure,Normal
11.976558167657004,760.1757681629338,36.22858707602386,0.2675919697982925,Normal,Normal,Normal,Normal,Normal
18.107108107642347,1822.425634333243,55.546270913126705,1.863090912665414,Pre-Failure,Normal,Pre-Failure,Normal,Normal
15.57639447397129,1299.7205011979986,58.286336894386444,1.1918082808897894,Normal,Normal,Normal,Normal,Normal
7.900559923412954,793.6678531289583,93.36809879470334,1.6710375739216154,Pre-Failure,Normal,Normal,Pre-Failure,Normal
11.295681612077805,1125.8440712397007,47.101829182362785,0.493370401594928,Normal,Normal,Normal,Normal,Normal
4.93824982839268,865.9346338585285,34.08036305484588,1.7455468574714696,Normal,Normal,Normal,Normal,Normal
2.536821079448518,1993.6122077903108,84.73660234071855,2.1484482389283426,Failure,Failure,Pre-Failure,Normal,Pre-Failure
18.10077051203443,1659.406938477711,55.41389406110257,2.1928080709624584,Pre-Failure,Normal,Normal,Normal,Pre-Failure
12.61619112587497,1888.9485821441626,41.0197622694682,1.931368780053441,Pre-Failure,Normal,Pre-Failure,Normal,Normal
22.555717215646993,1901.1623036275105,43.6500039926912,1.4276247871223102,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
16.588124242627593,571.0606451412622,90.88583382019192,1.1209066378769603,Failure,Normal,Failure,Pre-Failure,Normal
8.948712294583075,660.4164732750553,93.42537102901653,1.3731270687725345,Pre-Failure,Normal,Normal,Pre-Failure,Normal
3.4388667537570408,1624.0036671818505,52.37958050784501,1.1896873107264534,Normal,Normal,Normal,Normal,Normal
18.358651144860033,1756.295115099048,64.63359034154442,1.9298419092396608,Normal,Normal,Normal,Normal,Normal
18.765491694297946,969.5349958324604,110.01459086038096,0.13759387435250595,Pre-Failure,Normal,Normal,Pre-Failure,Normal
18.081704938340255,2022.6574682394212,48.52376205572969,2.301729785187935,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
16.430032385326943,2214.0586355138585,27.13228146677433,1.0229470400708731,Pre-Failure,Normal,Pre-Failure,Normal,Normal
4.5562334193343705,2038.607778190225,46.8171912848764,2.0793863549143006,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
17.19174738247769,1114.2954391696499,82.74536448969397,0.18390990006436847,Normal,Normal,Normal,Normal,Normal
10.13342482092434,583.3897606347607,64.17543703875101,0.3254176465219924,Failure,Normal,Failure,Normal,Normal
6.279267956510363,1128.4999729648337,36.14301709716761,1.079264649882648,Normal,Normal,Normal,Normal,Normal
2.9438806861133746,726.0325256089443,55.96155714389963,0.439159826981326,Failure,Failure,Normal,Normal,Normal
17.99061574750877,1522.1497330941197,61.06753353090708,0.22377284574337028,Normal,Normal,Normal,Normal,Normal
8.654607263939656,521.0271592036188,110.08072910778348,1.4380265264262346,Failure,Normal,Failure,Pre-Failure,Normal
15.342037546676247,568.2755509710342,74.28284330562771,1.8415898921169118,Failure,Normal,Failure,Normal,Normal
4.149641304894715,1525.3435839065548,82.8045026521543,1.1274969629716474,Normal,Normal,Normal,Normal,Normal
11.192973236168799,1881.4811613478023,44.45767522018782,2.4919898705934687,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
14.83919456680731,1268.57581659479,76.07471355240571,0.13249130258795708,Normal,Normal,Normal,Normal,Normal
23.660498485141073,1897.945307419452,108.88990542882301,1.6796678054115945,Pre-Failure,Pre-Failure,Pre-Failure,Pre-Failure,Normal
11.86707648933696,1616.972413413772,26.506578339205305,1.3658077991822768,Normal,Normal,Normal,Normal,Normal
7.868767678887996,2087.3282749858663,90.42448074887977,1.7097659666749525,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
24.13942547779583,969.6487261872597,112.44503679099999,1.4617902577259272,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Normal
12.675253258682003,1393.902484789644,77.15311720907651,0.5052647659640391,Normal,Normal,Normal,Normal,Normal
7.336805326317547,1469.5283525344148,100.38313596911804,0.8861898751991855,Pre-Failure,Normal,Normal,Pre-Failure,Normal
14.433849288512551,1150.6148490452192,71.7920207663434,1.4001619636907014,Normal,Normal,Normal,Normal,Normal
10.23331653555979,1590.2607956870652,78.66749417020316,1.6326394003201763,Normal,Normal,Normal,Normal,Normal
21.955507316379776,1930.5670372617042,98.36209233424869,1.3689861758126802,Pre-Failure,Pre-Failure,Pre-Failure,Pre-Failure,Normal
7.756757426886635,679.6445450320148,89.31718495852887,2.347122720850327,Pre-Failure,Normal,Normal,Normal,Pre-Failure
15.017818433427442,955.2297879287537,90.57336869958621,2.454273549595168,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
4.180057995438116,943.2993972369708,109.6792543225566,0.21698600341664956,Pre-Failure,Normal,Normal,Pre-Failure,Normal
12.590809223466842,641.8768556407892,69.79585293382965,1.1861032003393897,Normal,Normal,Normal,Normal,Normal
4.324938844357706,2060.194008409365,22.64745553597426,1.5775041433401136,Failure,Normal,Pre-Failure,Failure,Normal
17.526150632178958,1050.531112506358,109.47763736902144,1.6682989582177101,Pre-Failure,Normal,Normal,Pre-Failure,Normal
11.18462440942472,546.0263945800159,43.64028819647553,0.6419961202506805,Failure,Normal,Failure,Normal,Normal
3.296560105994875,1347.0619909310635,110.13685895126092,2.0435417361185837,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
7.682613808930019,1928.1569085904077,110.52947954763833,1.842488997504621,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
13.966378758396202,1723.3146000592699,82.25560592708183,0.8199998112765818,Normal,Normal,Normal,Normal,Normal
8.133623993702882,1160.2369360757634,45.0941717726919,0.10435005818206051,Normal,Normal,Normal,Normal,Normal
8.782388546424094,2145.106280914065,32.14462137556985,1.4745222711429278,Pre-Failure,Normal,Pre-Failure,Normal,Normal
6.756721145284088,907.9048455153245,82.20199676788084,0.19619914449972092,Normal,Normal,Normal,Normal,Normal
3.7334044511761943,557.144460625989,102.06178877488112,1.6814024783750898,Failure,Normal,Failure,Pre-Failure,Normal
21.77727314718,1577.2217785579148,43.64839058986932,2.1646004416843123,Pre-Failure,Pre-Failure,Normal,Normal,Pre-Failure
10.809905570828334,2023.0021396125273,107.30758307568968,0.8708674275025805,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
22.869562260905244,2095.9415026649276,72.24466374739029,1.8589830520300352,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
22.544059130279326,812.9291760859401,110.9979044962339,2.0488779035520954,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Pre-Failure
17.235280119331,827.8300675720543,59.8701955490241,2.1638222411813324,Pre-Failure,Normal,Normal,Normal,Pre-Failure
9.012160125371041,674.677465140327,41.869090779189804,1.7814719656004483,Normal,Normal,Normal,Normal,Normal
17.082118653684162,1298.837139390285,34.089733236718985,1.9683468462159663,Normal,Normal,Normal,Normal,Normal
4.8860211041967005,914.8398989381251,107.80886099533363,1.4007412258316196,Pre-Failure,Normal,Normal,Pre-Failure,Normal
3.421141590937258,1870.508229493209,98.49203710258517,1.9714181126006856,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
14.549449016629923,1487.3190483002636,23.62230784232554,0.9316346656175056,Failure,Normal,Normal,Failure,Normal
22.31385650143065,1253.555129522848,65.04506629283706,1.5084909854019022,Pre-Failure,Pre-Failure,Normal,Normal,Normal
16.849457538542197,1323.1703879631723,89.9336725236069,1.4490177528457475,Normal,Normal,Normal,Normal,Normal
12.481581415749785,1381.4034331590742,98.80893440207083,1.2147215502829962,Pre-Failure,Normal,Normal,Pre-Failure,Normal
6.190342540452845,770.4647403655526,100.15054738203567,1.1405571000090464,Pre-Failure,Normal,Normal,Pre-Failure,Normal
22.75134473867,1341.8843691711572,53.10576889419355,0.27045867086102726,Pre-Failure,Pre-Failure,Normal,Normal,Normal
20.56162917314273,2034.5665718680686,67.30879947305428,0.9124542341938529,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
9.930745149432536,1407.8042734775681,39.392175182794816,2.0039661549150933,Pre-Failure,Normal,Normal,Normal,Pre-Failure
3.2060613601494703,1075.0986702549135,20.33884358339822,1.1946616487468136,Failure,Normal,Normal,Failure,Normal
4.034882675536551,1960.0165556026814,102.63906150567446,1.9286037058877095,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
4.446159196946279,2087.0182996870353,91.91026158477942,1.9815487067330655,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
11.975390400193994,1887.0846129330346,55.09207551146691,0.5263795520518687,Pre-Failure,Normal,Pre-Failure,Normal,Normal
10.770787703777497,1706.6910852355413,36.106212078620594,1.3337733289553286,Normal,Normal,Normal,Normal,Normal
11.55367948542464,1514.2957843408726,68.10024946276062,0.791453585382744,Normal,Normal,Normal,Normal,Normal
8.620849247273634,1249.278748563965,30.019427730054023,1.8427790745153547,Normal,Normal,Normal,Normal,Normal
18.353248461977238,516.098452501478,56.95715915929039,1.5841824166968217,Failure,Normal,Failure,Normal,Normal
3.6724732281497405,926.3430484656433,39.20695636426615,0.4552708103932538,Normal,Normal,Normal,Normal,Normal
12.804464072159648,1300.4880390117246,46.37056840745561,2.4543918832229807,Pre-Failure,Normal,Normal,Normal,Pre-Failure
14.850184970130048,542.5664642716506,90.21423138530773,1.1169177708919173,Failure,Normal,Failure,Pre-Failure,Normal
9.531128423446418,1208.5641910664963,80.98167446454423,1.8834044231232379,Normal,Normal,Normal,Normal,Normal
13.900117076308643,594.4207421909559,77.98251815781266,2.180037473510567,Failure,Normal,Failure,Normal,Pre-Failure
11.96670219124733,1114.0445512255903,70.3928784946068,1.7482618602401143,Normal,Normal,Normal,Normal,Normal
10.003280540756155,1652.5532458271632,50.344047790433095,1.421081002058044,Normal,Normal,Normal,Normal,Normal
20.258423244763055,2013.2423566162431,48.389634841570356,1.7618740052547566,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
6.021370788714523,1372.8019067215496,94.52205093836457,2.3634763625890356,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
11.977930341750923,1037.9506489666396,34.75390906054501,0.6840854738048732,Normal,Normal,Normal,Normal,Normal
4.970769095096363,699.8889107689382,107.13110382516803,1.7541576669615961,Pre-Failure,Normal,Normal,Pre-Failure,Normal
20.20641229927285,2122.451136027833,20.54582677042996,1.089001111294789,Failure,Pre-Failure,Pre-Failure,Failure,Normal
4.831522608223402,914.2250886808918,50.80051556612682,2.4408547370852935,Pre-Failure,Normal,Normal,Normal,Pre-Failure
13.883039574086334,1885.1316584031965,63.797526305421464,1.9832407116690904,Pre-Failure,Normal,Pre-Failure,Normal,Normal
10.63221292810217,2243.083812297802,33.233644125461794,2.0743434301910315,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
24.701677807661767,1076.8598406419405,45.67865546757017,1.1705366209377805,Pre-Failure,Pre-Failure,Normal,Normal,Normal
3.099671294044628,1505.213697630235,31.192101941536908,1.8632768891496023,Normal,Normal,Normal,Normal,Normal
7.302952688209113,2061.3723078369585,65.23835016363476,0.9178609462795315,Pre-Failure,Normal,Pre-Failure,Normal,Normal
3.4257591565858254,1723.0295417641175,21.711201077403942,2.394515890876239,Failure,Normal,Normal,Failure,Pre-Failure
3.5594617903786574,1215.3843080446202,111.2465740273919,2.0009285283469294,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
14.861554694634366,1073.42278985873,35.82355459581556,0.17673171682171795,Normal,Normal,Normal,Normal,Normal
8.73012124708739,665.5718372746521,43.783900328383254,0.2911267478813403,Normal,Normal,Normal,Normal,Normal
13.49806193198373,1889.7394607051674,32.65717509019583,0.9370705503202916,Pre-Failure,Normal,Pre-Failure,Normal,Normal
2.868058832881486,913.6929966006994,30.273813606130084,1.2411586055122967,Failure,Failure,Normal,Normal,Normal
9.60286670347218,1255.3422602822184,25.887268077215644,0.6440070484994749,Normal,Normal,Normal,Normal,Normal
19.930092337349187,1530.930348780576,65.36013412579007,0.2898560419730718,Normal,Normal,Normal,Normal,Normal
4.304092268737788,633.2084507167267,33.821240254528895,2.4809831859465334,Pre-Failure,Normal,Normal,Normal,Pre-Failure
15.727431441611467,551.4758939716688,48.665669366555214,2.0223378022442087,Failure,Normal,Failure,Normal,Pre-Failure
9.813377575133199,1414.1818788256414,28.216697514165105,1.8525252600148612,Normal,Normal,Normal,Normal,Normal
16.653058152966846,886.3375183471444,76.96082979070098,0.42995693099345406,Normal,Normal,Normal,Normal,Normal
19.326485599829528,628.9945069668213,109.67072297611357,1.8366696591490366,Pre-Failure,Normal,Normal,Pre-Failure,Normal
23.055982102554715,2084.1093249903615,36.1190958171866,1.5610299011760376,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
15.692814457532501,963.1713036489248,45.65982498514808,2.0573155430911396,Pre-Failure,Normal,Normal,Normal,Pre-Failure
23.136241562530678,700.554062422252,94.42083162795774,1.759393911089217,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Normal
24.14567595993303,486.12815599990745,96.06384055548274,1.3843960409303568,Failure,Pre-Failure,Failure,Pre-Failure,Normal
7.402778885753088,1394.1205012264584,43.10658572476498,2.0293690952852312,Pre-Failure,Normal,Normal,Normal,Pre-Failure
3.571402176826538,2089.6689320889163,83.65092792354866,1.4819179953762807,Pre-Failure,Normal,Pre-Failure,Normal,Normal
14.11288942574166,1336.1858640021273,91.99892397630985,2.1733422153541126,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
24.3016326853345,1343.4592449622255,93.54502958049699,2.1913708574251594,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Pre-Failure
20.801747497347478,1569.7560604101723,20.425681381257544,2.1672829130423295,Failure,Pre-Failure,Normal,Failure,Pre-Failure
12.349167590020095,1190.1447323902548,66.54881339535541,0.17022832953600686,Normal,Normal,Normal,Normal,Normal
16.438009706103553,465.0546273783428,57.99443202359343,1.563877992838689,Failure,Normal,Failure,Normal,Normal
16.934494731888066,1240.4428354263932,109.51813386700516,0.9668164258774272,Pre-Failure,Normal,Normal,Pre-Failure,Normal
3.089178052315621,2052.9491053318106,101.12156122079607,1.906530769704759,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
4.82765473254981,1150.9288901619757,32.523930335978505,1.5175048952921306,Normal,Normal,Normal,Normal,Normal
6.691777972405513,1095.8948714223045,79.84376487898922,0.39197266359498373,Normal,Normal,Normal,Normal,Normal
17.210693299832812,2139.012822277868,107.89345896097598,0.4199547190664507,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
5.9005244746704015,520.0884300377982,29.21184374599195,0.719876492782888,Failure,Normal,Failure,Normal,Normal
8.203804304991861,618.9431126820411,96.3298989474659,1.0163018373579642,Pre-Failure,Normal,Normal,Pre-Failure,Normal
4.976937106841284,1371.019395808199,26.348082741341994,1.6874109318815036,Normal,Normal,Normal,Normal,Normal
11.708883605155574,602.2176805750281,103.53372890567411,0.2775479180990455,Pre-Failure,Normal,Normal,Pre-Failure,Normal
3.5373236773377803,1955.0118657730477,34.4522896025726,1.6722537857289348,Pre-Failure,Normal,Pre-Failure,Normal,Normal
17.264637047277574,1452.1732074250735,106.6151706784173,2.1653851195111096,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
13.515274705031397,1541.114342011584,92.88029670365283,0.3341765385047538,Pre-Failure,Normal,Normal,Pre-Failure,Normal
12.723150669843823,916.80281517077,82.26958757427687,1.3210970757014115,Normal,Normal,Normal,Normal,Normal
7.455158264934411,1356.1510875387423,84.00193294254302,0.6417517986328001,Normal,Normal,Normal,Normal,Normal
20.95284690365513,667.8450008733475,41.4310950295809,1.9204442144763254,Pre-Failure,Pre-Failure,Normal,Normal,Normal
4.263204421681168,691.2274112111534,90.67390208729314,1.5566288979636547,Pre-Failure,Normal,Normal,Pre-Failure,Normal
22.623153448288562,2056.8090799385545,63.24664460154505,0.5660153584007007,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
10.764660603451738,1622.5566990333557,81.80644858360559,1.9783751694953087,Normal,Normal,Normal,Normal,Normal
2.52656655111055,821.2538049050747,62.34464226810259,0.9046109805942155,Failure,Failure,Normal,Normal,Normal
11.62204666202582,2044.9681835637748,57.29976458273867,1.0318378646483901,Pre-Failure,Normal,Pre-Failure,Normal,Normal
12.625592140937567,1958.991668480048,107.27498335438443,1.2532390160268396,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
22.01063016631022,984.819088121715,56.89762131776912,0.9534209460067993,Pre-Failure,Pre-Failure,Normal,Normal,Normal
7.95949154549178,802.9758829291072,90.83651082259134,2.487436787867431,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
15.111263291504125,1101.3355677692498,96.41899682335473,2.1208504353256727,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
4.14880793350847,1067.7012357107847,97.75424082755202,0.7600529599841668,Pre-Failure,Normal,Normal,Pre-Failure,Normal
4.775010424606695,1242.7944305623632,109.0780538332114,1.9155878101156825,Pre-Failure,Normal,Normal,Pre-Failure,Normal
17.360991008499028,1464.1116312827521,35.01525472078332,1.5385573557652181,Normal,Normal,Normal,Normal,Normal
13.037454611736647,1495.0590305004782,25.518600841797735,2.3256028277906706,Pre-Failure,Normal,Normal,Normal,Pre-Failure
19.884271731465358,1983.9267005733723,68.33785631505113,1.533908663854853,Pre-Failure,Normal,Pre-Failure,Normal,Normal
19.92016517073037,1224.7693385777825,59.9202953094139,2.2335922581853356,Pre-Failure,Normal,Normal,Normal,Pre-Failure
10.152060672388671,1515.054892151386,20.54213385279038,1.359424830568128,Failure,Normal,Normal,Failure,Normal
17.15520200542869,1825.8360955855692,41.01361469552414,2.370883893378684,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
11.767095408326872,780.1959535261822,93.58998723836125,0.86747716170511,Pre-Failure,Normal,Normal,Pre-Failure,Normal
22.210237386360987,510.3583825244029,19.839425616384435,0.4388680118829118,Failure,Pre-Failure,Failure,Failure,Normal
24.204099655089234,459.5642562030227,81.30115661195447,2.072114149533661,Failure,Pre-Failure,Failure,Normal,Pre-Failure
19.402633306826836,2238.9271000194567,91.23205067987546,0.5484584621694932,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
3.0050578162951966,2221.2236937788357,20.127505186401923,0.2652553545690256,Failure,Normal,Pre-Failure,Failure,Normal
6.859892426579057,755.7858108913235,52.63160428754872,2.072287256066261,Pre-Failure,Normal,Normal,Normal,Pre-Failure
2.746482276642386,877.3802430746513,83.22394147786507,1.2889636600501657,Failure,Failure,Normal,Normal,Normal
19.389353714640922,2070.033555326589,97.32330840451033,0.43257237726273856,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
12.076749174108134,2227.0970327669,104.57702789887892,0.6654445691975257,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
9.183087420034532,812.3617940803799,46.856299459240866,1.7753369143563797,Normal,Normal,Normal,Normal,Normal
16.526946321912444,585.2480071244557,19.289874421698897,1.2461995148069862,Failure,Normal,Failure,Failure,Normal
5.997069540584731,1209.2907213698963,94.07650718408293,0.09691828751728354,Failure,Normal,Normal,Pre-Failure,Failure
4.550540881793478,1396.2423281448346,81.26852414494729,1.5384575914964027,Normal,Normal,Normal,Normal,Normal
22.84672710450045,777.4706348914881,103.97179881240385,0.474675928143885,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Normal
3.6959524690070378,1041.752898517515,101.16734133395293,1.2796596327334857,Pre-Failure,Normal,Normal,Pre-Failure,Normal
8.423190472856131,833.3354907160393,111.00782523743392,0.6494111055131189,Pre-Failure,Normal,Normal,Pre-Failure,Normal
6.513621728219995,1720.0545527588843,107.88494134981295,2.0413805589442022,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
21.97589524769736,679.4795921975683,91.86103020875154,2.2383053706800684,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Pre-Failure
3.0676867288758825,2085.211010400531,67.28546656731669,2.2456605212133507,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
11.080865821198373,1845.949710051019,104.28406365156478,1.957885057761832,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
3.8554390033597787,819.2513528676129,64.37521325856589,2.3033968440759196,Pre-Failure,Normal,Normal,Normal,Pre-Failure
2.5082954184587836,1384.0518695091075,83.39313290920886,1.6332206088728394,Failure,Failure,Normal,Normal,Normal
18.21974645761275,1746.0657657829338,32.108957147016866,0.6925762584616741,Normal,Normal,Normal,Normal,Normal
21.188070078209595,2128.911270037224,107.25556309561999,2.3921449626907165,Pre-Failure,Pre-Failure,Pre-Failure,Pre-Failure,Pre-Failure
23.286779815837303,757.5976573021185,78.05830248130763,1.62935728756243,Pre-Failure,Pre-Failure,Normal,Normal,Normal
6.704248316456494,2001.2141178243312,35.59529145658519,0.3944422756273126,Pre-Failure,Normal,Pre-Failure,Normal,Normal
20.97288156470021,1228.2232075260251,33.0045531960461,1.8488544222800556,Pre-Failure,Pre-Failure,Normal,Normal,Normal
5.710372443306708,528.7303301561052,28.30241138118877,1.4817154240734272,Failure,Normal,Failure,Normal,Normal
10.615534519602113,1784.0171687221064,107.21399251571239,0.32003609170081826,Pre-Failure,Normal,Normal,Pre-Failure,Normal
6.91104898692871,1544.2293853632668,48.89022199198894,1.613331945513841,Normal,Normal,Normal,Normal,Normal
13.964733710526653,484.460762394306,50.94250332915414,2.4364660023910876,Failure,Normal,Failure,Normal,Pre-Failure
21.041004339108863,1010.1914911141084,23.658283142575538,1.0851721340695584,Failure,Pre-Failure,Normal,Failure,Normal
18.694025397993006,463.7952587686056,64.46510715630102,1.514385268293556,Failure,Normal,Failure,Normal,Normal
12.80443882248057,1536.8318153088978,65.91412038560966,0.3623688622255175,Normal,Normal,Normal,Normal,Normal
14.248341403290887,1225.7733969239332,34.401852070049884,0.24755884154557456,Normal,Normal,Normal,Normal,Normal
17.968833541831103,651.6700239024942,91.86050579541971,0.2712292613992865,Pre-Failure,Normal,Normal,Pre-Failure,Normal
24.524637339844766,2185.2313328118644,46.434513522359325,1.6828894401232992,Pre-Failure,Pre-Failure,Pre-Failure,Normal,Normal
21.71802264010664,1275.3414159874033,37.42643202131748,0.5154138718097614,Pre-Failure,Pre-Failure,Normal,Normal,Normal
13.575234557780103,1140.909989480963,77.32348713650649,2.3048627347909205,Pre-Failure,Normal,Normal,Normal,Pre-Failure
12.690896752577663,1641.5441006289634,100.69422874736111,2.0812077131128213,Pre-Failure,Normal,Normal,Pre-Failure,Pre-Failure
19.913394856880426,1164.9303533132188,67.47880767712665,0.5697864139750797,Normal,Normal,Normal,Normal,Normal
14.438874062700755,877.00822512479,88.45389902733822,1.2801364460466382,Normal,Normal,Normal,Normal,Normal
24.172354478780502,2081.649799736185,105.07948573272064,1.9187028210711772,Pre-Failure,Pre-Failure,Pre-Failure,Pre-Failure,Normal
18.615294908898356,1023.9602729780499,85.59806724696737,0.24234341208607954,Normal,Normal,Normal,Normal,Normal
16.28182707864531,2032.5343906822457,64.32473298889914,2.340687476856164,Pre-Failure,Normal,Pre-Failure,Normal,Pre-Failure
9.646116351071152,1148.376167904365,48.34006347781406,0.8096074461780409,Normal,Normal,Normal,Normal,Normal
9.506695589183071,731.0746752591426,100.38280324429795,1.389925223317732,Pre-Failure,Normal,Normal,Pre-Failure,Normal
23.8763125928294,1573.4680341284413,44.03902607971777,2.4911107687460747,Pre-Failure,Pre-Failure,Normal,Normal,Pre-Failure
18.33100457253329,2002.2546757441414,111.34897403775295,0.600594015220131,Pre-Failure,Normal,Pre-Failure,Pre-Failure,Normal
20.634738635090486,597.1662575079695,69.09135214625752,0.8615093513047858,Failure,Pre-Failure,Failure,Normal,Normal
20.40254713126159,1518.5894241753692,45.400696211954696,1.4428795199212805,Pre-Failure,Pre-Failure,Normal,Normal,Normal
17.57543324755415,731.1718236359195,85.87968499145104,1.0277706390659591,Normal,Normal,Normal,Normal,Normal
24.783991980515317,1750.0804773401865,40.879730938731,0.3155068914989986,Pre-Failure,Pre-Failure,Normal,Normal,Normal
22.897137281818615,667.1445679810814,112.02260837310331,0.2433528186592764,Pre-Failure,Pre-Failure,Normal,Pre-Failure,Normal
16.659935460612132,2022.441523392199,74.33811889140966,0.8825296391661299,Pre-Failure,Normal,Pre-Failure,Normal,Normal
9.727118407165587,2157.215952531882,30.197804438440013,1.5131325104029514,Pre-Failure,Normal,Pre-Failure,Normal,Normal
8.168589744386665,1531.1719197870407,44.88373803886435,1.1245788053579628,Normal,Normal,Normal,Normal,Normal
12.912029605366373,534.5387401950991,82.17312991661686,1.0965265292381245,Failure,Normal,Failure,Normal,Normal
